instrument_token,exchange_token,tradingsymbol,tick_size,lot_size,instrument_type,segment,exchange
6426625,25104,725AP47-SG,0.01,100,EQ,NSE,NSE
6425601,25100,725AS44-SG,0.01,100,EQ,NSE,NSE
194768641,760815,725BACL28-N0,0.01,1,EQ,NSE,NSE
6401793,25007,725BR33-SG,0.01,100,EQ,NSE,NSE
6422785,25089,725GA35-SG,0.01,100,EQ,NSE,NSE
194444801,759550,725GA36-SG,0.01,100,EQ,NSE,NSE
2138625,8354,725GJ32-SG,0.01,100,EQ,NSE,NSE
194231297,758716,725GJ34-SG,0.01,100,EQ,NSE,NSE
5158657,20151,725GR2028-GS,0.01,1,EQ,NSE,NSE
4283649,16733,725GS2063-GS,0.01,1,EQ,NSE,NSE
6336257,24751,725HP33-SG,0.01,100,EQ,NSE,NSE
2138881,8355,725HR32-SG,0.01,100,EQ,NSE,NSE
6424065,25094,725HR36-SG,0.01,100,EQ,NSE,NSE
6371073,24887,725HR39-SG,0.01,100,EQ,NSE,NSE
7432961,29035,725IOCL30-N0,0.01,1,EQ,NSE,NSE
6407937,25031,725IRFC34-N0,0.01,1,EQ,NSE,NSE
3007489,11748,725IRFC35-NH,0.01,1,EQ,NSE,NSE
7470081,29180,725IRFC35B-N0,0.01,1,EQ,NSE,NSE
194957057,761551,725KA31-SG,0.01,100,EQ,NSE,NSE
194729729,760663,725KA32-SG,0.01,100,EQ,NSE,NSE
194819073,761012,725KA33-SG,0.01,100,EQ,NSE,NSE
194493441,759740,725MH37-SG,0.01,100,EQ,NSE,NSE
6398209,24993,725MH44-SG,0.01,100,EQ,NSE,NSE
6425857,25101,725MH45-SG,0.01,100,EQ,NSE,NSE
6427649,25108,725ML34-SG,0.01,100,EQ,NSE,NSE
194534657,759901,725MPL29-N0,0.01,1,EQ,NSE,NSE
2139905,8359,725MZ34-SG,0.01,100,EQ,NSE,NSE
7558401,29525,725NBFI40-N0,0.01,1,EQ,NSE,NSE
194230785,758714,725OR33-SG,0.01,100,EQ,NSE,NSE
7561985,29539,725PFCL45-N0,0.01,1,EQ,NSE,NSE
194122753,758292,725SIHF28-N0,0.01,1,EQ,NSE,NSE
5664513,22127,725TN27-SG,0.01,100,EQ,NSE,NSE
2139393,8357,725TN32-SG,0.01,100,EQ,NSE,NSE
5685761,22210,725TS28-SG,0.01,100,EQ,NSE,NSE
6424577,25096,725TS38-SG,0.01,100,EQ,NSE,NSE
660737,2581,725TS41-SG,0.01,100,EQ,NSE,NSE
6426369,25103,725TS46-SG,0.01,100,EQ,NSE,NSE
2024193,7907,725UK32-SG,0.01,100,EQ,NSE,NSE
195679233,764372,725ULCE31-N0,0.01,1,EQ,NSE,NSE
7685377,30021,725UP39-SG,0.01,100,EQ,NSE,NSE
680193,2657,725WB41-SG,0.01,100,EQ,NSE,NSE
6426113,25102,725WB45-SG,0.01,100,EQ,NSE,NSE
5384705,21034,726AS29-SG,0.01,100,EQ,NSE,NSE
6396929,24988,726AS39-SG,0.01,100,EQ,NSE,NSE
6445057,25176,726BOB34-N0,0.01,1,EQ,NSE,NSE
6359041,24840,726BR33-SG,0.01,100,EQ,NSE,NSE
5384193,21032,726GJ29-SG,0.01,100,EQ,NSE,NSE
2054913,8027,726GS2029-GS,0.01,1,EQ,NSE,NSE
2744833,10722,726GS2032-GS,0.01,1,EQ,NSE,NSE
3597057,14051,726GS2033-GS,0.01,1,EQ,NSE,NSE
4259329,16638,726HP29-SG,0.01,100,EQ,NSE,NSE
7701505,30084,726HP35-SG,0.01,100,EQ,NSE,NSE
2195201,8575,726HR32-SG,0.01,100,EQ,NSE,NSE
6337281,24755,726HR36-SG,0.01,100,EQ,NSE,NSE
7683585,30014,726HR39-SG,0.01,100,EQ,NSE,NSE
6921729,27038,726IIFCL34-N0,0.01,1,EQ,NSE,NSE
193721345,756724,726IRMT45-N0,0.01,1,EQ,NSE,NSE
194527233,759872,726JCL30-N0,0.01,1,EQ,NSE,NSE
5682177,22196,726JH27-SG,0.01,100,EQ,NSE,NSE
6397185,24989,726KL39-SG,0.01,100,EQ,NSE,NSE
4089089,15973,726MH30-SG,0.01,100,EQ,NSE,NSE
194403585,759389,726MH41-SG,0.01,100,EQ,NSE,NSE
194404097,759391,726MH42-SG,0.01,100,EQ,NSE,NSE
6339329,24763,726MH49-SG,0.01,100,EQ,NSE,NSE
6428161,25110,726MH50-SG,0.01,100,EQ,NSE,NSE
6337025,24754,726MP35-SG,0.01,100,EQ,NSE,NSE
6396673,24987,726MP38-SG,0.01,100,EQ,NSE,NSE
7684865,30019,726MP39-SG,0.01,100,EQ,NSE,NSE
194096897,758191,726MZ40-SG,0.01,100,EQ,NSE,NSE
7747329,30263,726NTPC40-N0,0.01,1,EQ,NSE,NSE
6396161,24985,726PN36-SG,0.01,100,EQ,NSE,NSE
6396417,24986,726PN37-SG,0.01,100,EQ,NSE,NSE
194310913,759027,726TN35-SG,0.01,100,EQ,NSE,NSE
7686401,30025,726TN55-SG,0.01,100,EQ,NSE,NSE
6359553,24842,726TS35-SG,0.01,100,EQ,NSE,NSE
5652993,22082,726UP29-SG,0.01,100,EQ,NSE,NSE
5669377,22146,726WB34-SG,0.01,100,EQ,NSE,NSE
194569473,760037,727ABL35-N0,0.01,1,EQ,NSE,NSE
194403073,759387,727AP36-SG,0.01,100,EQ,NSE,NSE
6397697,24991,727AP41-SG,0.01,100,EQ,NSE,NSE
2021633,7897,727AR32-SG,0.01,100,EQ,NSE,NSE
5516801,21550,727AS29-SG,0.01,100,EQ,NSE,NSE
7681793,30007,727CG35-SG,0.01,100,EQ,NSE,NSE
4030465,15744,727GJ31-SG,0.01,100,EQ,NSE,NSE
194646785,760339,727GJ34-SG,0.01,100,EQ,NSE,NSE
194231553,758717,727HP35-SG,0.01,100,EQ,NSE,NSE
2392065,9344,727HR30-SG,0.01,100,EQ,NSE,NSE
6358273,24837,727JK49-SG,0.01,100,EQ,NSE,NSE
6339585,24764,727KL59-SG,0.01,100,EQ,NSE,NSE
5617153,21942,727MH30-SG,0.01,100,EQ,NSE,NSE
6309633,24647,727MH34-SG,0.01,100,EQ,NSE,NSE
194311425,759029,727MH36-SG,0.01,100,EQ,NSE,NSE
6337537,24756,727MH39-SG,0.01,100,EQ,NSE,NSE
6338305,24759,727MH44-SG,0.01,100,EQ,NSE,NSE
2195457,8576,727ML32-SG,0.01,100,EQ,NSE,NSE
6395905,24984,727MN36-SG,0.01,100,EQ,NSE,NSE
7677697,29991,727MP45-SG,0.01,100,EQ,NSE,NSE
7678209,29993,727MP48-SG,0.01,100,EQ,NSE,NSE
686849,2683,727MZ33-SG,0.01,100,EQ,NSE,NSE
194953217,761536,727NBRD29A-N0,0.01,1,EQ,NSE,NSE
195603713,764077,727NGEL36-N0,0.01,1,EQ,NSE,NSE
7702529,30088,727NL35-SG,0.01,100,EQ,NSE,NSE
7686145,30024,727OR41-SG,0.01,100,EQ,NSE,NSE
6511361,25435,727PFCL31-N0,0.01,1,EQ,NSE,NSE
7699457,30076,727PY33-SG,0.01,100,EQ,NSE,NSE
5640705,22034,727RJ29-SG,0.01,100,EQ,NSE,NSE
5648385,22064,727RJ30-SG,0.01,100,EQ,NSE,NSE
6397953,24992,727RJ42-SG,0.01,100,EQ,NSE,NSE
193537537,756006,727SHFL27-N0,0.01,1,EQ,NSE,NSE
2022401,7900,727SK32-SG,0.01,100,EQ,NSE,NSE
193790465,756994,727TCHFL28-N0,0.01,1,EQ,NSE,NSE
6309377,24646,727TN32-SG,0.01,100,EQ,NSE,NSE
6196225,24204,727TN54-SG,0.01,100,EQ,NSE,NSE
7677953,29992,727TS47-SG,0.01,100,EQ,NSE,NSE
7678465,29994,727TS49-SG,0.01,100,EQ,NSE,NSE
7677185,29989,727UP41-SG,0.01,100,EQ,NSE,NSE
194527745,759874,72841ABH30-N0,0.01,1,EQ,NSE,NSE
192944641,753690,728AP32-SG,0.01,100,EQ,NSE,NSE
7682305,30009,728AP36-SG,0.01,100,EQ,NSE,NSE
7680513,30002,728CG34-SG,0.01,100,EQ,NSE,NSE
194360065,759219,728GA37-SG,0.01,100,EQ,NSE,NSE
5430785,21214,728GJ29-SG,0.01,100,EQ,NSE,NSE
194004481,757830,728HP47-SG,0.01,100,EQ,NSE,NSE
7474177,29196,728IREDA35-N0,0.01,1,EQ,NSE,NSE
3002881,11730,728IRFC30-NG,0.01,1,EQ,NSE,NSE
7588097,29641,728IRFC40-N0,0.01,1,EQ,NSE,NSE
688129,2688,728JH36-SG,0.01,100,EQ,NSE,NSE
2140161,8360,728JH37-SG,0.01,100,EQ,NSE,NSE
5541377,21646,728JK30-SG,0.01,100,EQ,NSE,NSE
6196481,24205,728JK54-SG,0.01,100,EQ,NSE,NSE
5608449,21908,728KL30-SG,0.01,100,EQ,NSE,NSE
6338561,24760,728MP45-SG,0.01,100,EQ,NSE,NSE
2749697,10741,728NTPC30B-N9,0.01,1,EQ,NSE,NSE
194400513,759377,728OR49-SG,0.01,100,EQ,NSE,NSE
194611201,760200,728PHFL28-N0,0.01,1,EQ,NSE,NSE
195711745,764499,728RECL29-N0,0.01,1,EQ,NSE,NSE
7585025,29629,728RECL40-N0,0.01,1,EQ,NSE,NSE
5671681,22155,728SK30-SG,0.01,100,EQ,NSE,NSE
194579969,760078,728TFSIL28-N0,0.01,1,EQ,NSE,NSE
195706369,764478,728TMCL29-N0,0.01,1,EQ,NSE,NSE
194922497,761416,728TN33-SG,0.01,100,EQ,NSE,NSE
2000641,7815,728TS35-SG,0.01,100,EQ,NSE,NSE
6359809,24843,728TS38-SG,0.01,100,EQ,NSE,NSE
6358017,24836,728TS45-SG,0.01,100,EQ,NSE,NSE
6339073,24762,728TS46-SG,0.01,100,EQ,NSE,NSE
5657089,22098,728UP29-SG,0.01,100,EQ,NSE,NSE
2023681,7905,728UP32-SG,0.01,100,EQ,NSE,NSE
7698945,30074,728WB39-SG,0.01,100,EQ,NSE,NSE
193898241,757415,72959ABC28-N0,0.01,1,EQ,NSE,NSE
5540609,21643,729AP30-SG,0.01,100,EQ,NSE,NSE
2286081,8930,729AP34-SG,0.01,100,EQ,NSE,NSE
5540353,21642,729BR30-SG,0.01,100,EQ,NSE,NSE
4259841,16640,729CG30-SG,0.01,100,EQ,NSE,NSE
5687553,22217,729GA29-SG,0.01,100,EQ,NSE,NSE
5689345,22224,729GA29A-SG,0.01,100,EQ,NSE,NSE
2222849,8683,729GJ32-SG,0.01,100,EQ,NSE,NSE
194932737,761456,729GJ34-SG,0.01,100,EQ,NSE,NSE
3833089,14973,729GR2033-GS,0.01,1,EQ,NSE,NSE
4260097,16641,729HP31-SG,0.01,100,EQ,NSE,NSE
4152321,16220,729HR29-SG,0.01,100,EQ,NSE,NSE
194360321,759220,729HR37-SG,0.01,100,EQ,NSE,NSE
6338817,24761,729JK45-SG,0.01,100,EQ,NSE,NSE
2002689,7823,729KA34-SG,0.01,100,EQ,NSE,NSE
656897,2566,729KA36-SG,0.01,100,EQ,NSE,NSE
659201,2575,729KA37-SG,0.01,100,EQ,NSE,NSE
679937,2656,729KA39-SG,0.01,100,EQ,NSE,NSE
4119553,16092,729KL49-SG,0.01,100,EQ,NSE,NSE
4263681,16655,729KL51-SG,0.01,100,EQ,NSE,NSE
194633985,760289,729MH35-SG,0.01,100,EQ,NSE,NSE
194260993,758832,729MH50-SG,0.01,100,EQ,NSE,NSE
5635329,22013,729ML29-SG,0.01,100,EQ,NSE,NSE
5626881,21980,729MP30-SG,0.01,100,EQ,NSE,NSE
5619201,21950,729MP35-SG,0.01,100,EQ,NSE,NSE
2021889,7898,729MZ33-SG,0.01,100,EQ,NSE,NSE
7492609,29268,729NHB31-N0,0.01,1,EQ,NSE,NSE
194624001,760250,729NHPC32-N0,0.01,1,EQ,NSE,NSE
194696961,760535,729NHPC33-N0,0.01,1,EQ,NSE,NSE
194697473,760537,729NHPC34-N0,0.01,1,EQ,NSE,NSE
194697985,760539,729NHPC35-N0,0.01,1,EQ,NSE,NSE
194698497,760541,729NHPC36-N0,0.01,1,EQ,NSE,NSE
194699009,760543,729NHPC37-N0,0.01,1,EQ,NSE,NSE
194699521,760545,729NHPC38-N0,0.01,1,EQ,NSE,NSE
194700033,760547,729NHPC39-N0,0.01,1,EQ,NSE,NSE
194714369,760603,729NHPC40-N0,0.01,1,EQ,NSE,NSE
194714881,760605,729NHPC41-N0,0.01,1,EQ,NSE,NSE
5631489,21998,729NL29-SG,0.01,100,EQ,NSE,NSE
194563073,760012,729PN33-SG,0.01,100,EQ,NSE,NSE
2223105,8684,729RJ32-SG,0.01,100,EQ,NSE,NSE
6309889,24648,729RJ34-SG,0.01,100,EQ,NSE,NSE
194523649,759858,729RJ37-SG,0.01,100,EQ,NSE,NSE
195612929,764113,729SIDBI29-N0,0.01,1,EQ,NSE,NSE
4263937,16656,729TN53-SG,0.01,100,EQ,NSE,NSE
6313985,24664,729TN54-SG,0.01,100,EQ,NSE,NSE
688641,2690,729TR36-SG,0.01,100,EQ,NSE,NSE
6340097,24766,729TS40-SG,0.01,100,EQ,NSE,NSE
6338049,24758,729TS42-SG,0.01,100,EQ,NSE,NSE
5675777,22171,729UK29-SG,0.01,100,EQ,NSE,NSE
5657345,22099,729UP29-SG,0.01,100,EQ,NSE,NSE
5671169,22153,729WB29-SG,0.01,100,EQ,NSE,NSE
7698689,30073,729WB38-SG,0.01,100,EQ,NSE,NSE
5266945,20574,72AP30-SG,0.01,100,EQ,NSE,NSE
7660289,29923,72AP36-SG,0.01,100,EQ,NSE,NSE
5365761,20960,72AS29-SG,0.01,100,EQ,NSE,NSE
7662337,29931,72AS40-SG,0.01,100,EQ,NSE,NSE
7664385,29939,72AS45-SG,0.01,100,EQ,NSE,NSE
7658753,29917,72CG34-SG,0.01,100,EQ,NSE,NSE
610817,2386,72GA31-SG,0.01,100,EQ,NSE,NSE
5336065,20844,72HP35-SG,0.01,100,EQ,NSE,NSE
194932481,761455,72JH32-SG,0.01,100,EQ,NSE,NSE
612097,2391,72JH35-SG,0.01,100,EQ,NSE,NSE
5199873,20312,72JK29-SG,0.01,100,EQ,NSE,NSE
7457537,29131,72JK47-SG,0.01,100,EQ,NSE,NSE
5124353,20017,72KA31-SG,0.01,100,EQ,NSE,NSE
7661313,29927,72KA37-SG,0.01,100,EQ,NSE,NSE
7663873,29937,72KL42-SG,0.01,100,EQ,NSE,NSE
1254145,4899,72KL56-SG,0.01,100,EQ,NSE,NSE
4088577,15971,72MH28-SG,0.01,100,EQ,NSE,NSE
194577409,760068,72MH34-SG,0.01,100,EQ,NSE,NSE
194256641,758815,72MH36-SG,0.01,100,EQ,NSE,NSE
5634817,22011,72ML29-SG,0.01,100,EQ,NSE,NSE
7662849,29933,72MN40-SG,0.01,100,EQ,NSE,NSE
194576897,760066,72MP33-SG,0.01,100,EQ,NSE,NSE
5636609,22018,72MZ29-SG,0.01,100,EQ,NSE,NSE
6372609,24893,72MZ31-SG,0.01,100,EQ,NSE,NSE
5630977,21996,72NL29-SG,0.01,100,EQ,NSE,NSE
7678977,29996,72OR32-SG,0.01,100,EQ,NSE,NSE
7664641,29940,72OR45-SG,0.01,100,EQ,NSE,NSE
7664129,29938,72RJ42-SG,0.01,100,EQ,NSE,NSE
661505,2584,72RJ46-SG,0.01,100,EQ,NSE,NSE
7659777,29921,72SK35-SG,0.01,100,EQ,NSE,NSE
5663745,22124,72TN31-SG,0.01,100,EQ,NSE,NSE
194577665,760069,72TN35-SG,0.01,100,EQ,NSE,NSE
194523393,759857,72TN36-SG,0.01,100,EQ,NSE,NSE
7664897,29941,72TN55-SG,0.01,100,EQ,NSE,NSE
680705,2659,72TS51-SG,0.01,100,EQ,NSE,NSE
611073,2387,72UP31-SG,0.01,100,EQ,NSE,NSE
7663617,29936,72UP40-SG,0.01,100,EQ,NSE,NSE
5668353,22142,72WB30-SG,0.01,100,EQ,NSE,NSE
193732865,756769,73064ABH28-N0,0.01,1,EQ,NSE,NSE
5430529,21213,730AS29-SG,0.01,100,EQ,NSE,NSE
194539521,759920,730BTL27-N0,0.01,1,EQ,NSE,NSE
5542657,21651,730JK29-SG,0.01,100,EQ,NSE,NSE
2083073,8137,730KA32-SG,0.01,100,EQ,NSE,NSE
6313729,24663,730KL52-SG,0.01,100,EQ,NSE,NSE
6310657,24651,730MH38-SG,0.01,100,EQ,NSE,NSE
6311169,24653,730MH39-SG,0.01,100,EQ,NSE,NSE
193937153,757567,730NIIF28-N0,0.01,1,EQ,NSE,NSE
6431489,25123,730PFCL34-N0,0.01,1,EQ,NSE,NSE
194767361,760810,730PFCL41-NC,0.01,1,EQ,NSE,NSE
5604865,21894,730PN31-SG,0.01,100,EQ,NSE,NSE
195629569,764178,730RL31-N0,0.01,1,EQ,NSE,NSE
193927937,757531,730SICC28-N0,0.01,1,EQ,NSE,NSE
193944321,757595,730SICC28A-N0,0.01,1,EQ,NSE,NSE
194427393,759482,730SIHF28-N0,0.01,1,EQ,NSE,NSE
194600193,760157,730SPRL27-N0,0.01,1,EQ,NSE,NSE
194805505,760959,730TCHFL28-N0,0.01,1,EQ,NSE,NSE
195633409,764193,730TMCL29-N0,0.01,1,EQ,NSE,NSE
5670913,22152,730WB29-SG,0.01,100,EQ,NSE,NSE
2141697,8366,731AP42-SG,0.01,100,EQ,NSE,NSE
6195713,24202,731AP44-SG,0.01,100,EQ,NSE,NSE
194383105,759309,731BR45-SG,0.01,100,EQ,NSE,NSE
195647233,764247,731DL33-SG,0.01,100,EQ,NSE,NSE
194383361,759310,731JK45-SG,0.01,100,EQ,NSE,NSE
194785025,760879,731KA33-SG,0.01,100,EQ,NSE,NSE
2000897,7816,731KA35-SG,0.01,100,EQ,NSE,NSE
2223617,8686,731KL32-SG,0.01,100,EQ,NSE,NSE
6337793,24757,731KL40-SG,0.01,100,EQ,NSE,NSE
194564353,760017,731MN37-SG,0.01,100,EQ,NSE,NSE
194403841,759390,731MZ41-SG,0.01,100,EQ,NSE,NSE
194780417,760861,731PFCL36-N0,0.01,1,EQ,NSE,NSE
2002433,7822,731PY35-SG,0.01,100,EQ,NSE,NSE
6394625,24979,731RECL39-N0,0.01,1,EQ,NSE,NSE
193761281,756880,731SDIL40-N0,0.01,1,EQ,NSE,NSE
194757121,760770,731TN33-SG,0.01,100,EQ,NSE,NSE
194792193,760907,731TN33A-SG,0.01,100,EQ,NSE,NSE
194286081,758930,731TN34-SG,0.01,100,EQ,NSE,NSE
6252545,24424,731TN54-SG,0.01,100,EQ,NSE,NSE
6193153,24192,731TS42-SG,0.01,100,EQ,NSE,NSE
6313473,24662,731TS50-SG,0.01,100,EQ,NSE,NSE
5684737,22206,731TS60-SG,0.01,100,EQ,NSE,NSE
5668097,22141,731WB34-SG,0.01,100,EQ,NSE,NSE
4039681,15780,732AP43-SG,0.01,100,EQ,NSE,NSE
2083329,8138,732AS32-SG,0.01,100,EQ,NSE,NSE
7682817,30011,732CG37-SG,0.01,100,EQ,NSE,NSE
5154817,20136,732GS2030-GS,0.01,1,EQ,NSE,NSE
4261889,16648,732HR33-SG,0.01,100,EQ,NSE,NSE
6251521,24420,732HR36-SG,0.01,100,EQ,NSE,NSE
6268929,24488,732HR36A-SG,0.01,100,EQ,NSE,NSE
6653185,25989,732IREDA29-N0,0.01,1,EQ,NSE,NSE
194689537,760506,732KA33-SG,0.01,100,EQ,NSE,NSE
194756609,760768,732KA33A-SG,0.01,100,EQ,NSE,NSE
2049537,8006,732KA34-SG,0.01,100,EQ,NSE,NSE
6192897,24191,732KL41-SG,0.01,100,EQ,NSE,NSE
4197889,16398,732KL53-SG,0.01,100,EQ,NSE,NSE
4154113,16227,732MH32-SG,0.01,100,EQ,NSE,NSE
194535681,759905,732MPL30-N0,0.01,1,EQ,NSE,NSE
6374145,24899,732PFCL39-N0,0.01,1,EQ,NSE,NSE
6252033,24422,732RJ34-SG,0.01,100,EQ,NSE,NSE
194311169,759028,732RJ35-SG,0.01,100,EQ,NSE,NSE
7730689,30198,732RL35-N0,0.01,1,EQ,NSE,NSE
4103425,16029,732TN33-SG,0.01,100,EQ,NSE,NSE
4166145,16274,732TN53-SG,0.01,100,EQ,NSE,NSE
6268673,24487,732TS36-SG,0.01,100,EQ,NSE,NSE
4040449,15783,732TS48-SG,0.01,100,EQ,NSE,NSE
4197633,16397,732TS49-SG,0.01,100,EQ,NSE,NSE
7683329,30013,732WB38-SG,0.01,100,EQ,NSE,NSE
4261633,16647,733AP33-SG,0.01,100,EQ,NSE,NSE
6310913,24652,733AP39-SG,0.01,100,EQ,NSE,NSE
6269697,24491,733AP40-SG,0.01,100,EQ,NSE,NSE
4263169,16653,733AP42-SG,0.01,100,EQ,NSE,NSE
4263425,16654,733AP43-SG,0.01,100,EQ,NSE,NSE
6270209,24493,733AP43A-SG,0.01,100,EQ,NSE,NSE
2224129,8688,733AS32-SG,0.01,100,EQ,NSE,NSE
6251265,24419,733GA39-SG,0.01,100,EQ,NSE,NSE
5039361,19685,733GS2026-GS,0.01,1,EQ,NSE,NSE
6190849,24183,733HR36-SG,0.01,100,EQ,NSE,NSE
194350849,759183,733JH34-SG,0.01,100,EQ,NSE,NSE
6170881,24105,733JK51-SG,0.01,100,EQ,NSE,NSE
194775553,760842,733KA33-SG,0.01,100,EQ,NSE,NSE
2011649,7858,733KA37-SG,0.01,100,EQ,NSE,NSE
2011905,7859,733KA40-SG,0.01,100,EQ,NSE,NSE
6290177,24571,733KL54-SG,0.01,100,EQ,NSE,NSE
4153345,16224,733MH31-SG,0.01,100,EQ,NSE,NSE
194785281,760880,733MH34-SG,0.01,100,EQ,NSE,NSE
6312193,24657,733MH44-SG,0.01,100,EQ,NSE,NSE
2012417,7861,733MP42-SG,0.01,100,EQ,NSE,NSE
4104961,16035,733NL33-SG,0.01,100,EQ,NSE,NSE
194956289,761548,733RJ31-SG,0.01,100,EQ,NSE,NSE
6194689,24198,733RJ43-SG,0.01,100,EQ,NSE,NSE
6195969,24203,733RJ44-SG,0.01,100,EQ,NSE,NSE
6287873,24562,733TN32-SG,0.01,100,EQ,NSE,NSE
4031745,15749,733TN33-SG,0.01,100,EQ,NSE,NSE
2049793,8007,733TN52-SG,0.01,100,EQ,NSE,NSE
2142977,8371,733TN52A-SG,0.01,100,EQ,NSE,NSE
5661441,22115,733TN54-SG,0.01,100,EQ,NSE,NSE
2143233,8372,733TN57-SG,0.01,100,EQ,NSE,NSE
6269441,24490,733TS40-SG,0.01,100,EQ,NSE,NSE
6289921,24570,733TS42-SG,0.01,100,EQ,NSE,NSE
194153217,758411,733TS60-SG,0.01,100,EQ,NSE,NSE
4108545,16049,733UP33-SG,0.01,100,EQ,NSE,NSE
3961601,15475,734AP29-SG,0.01,100,EQ,NSE,NSE
6190593,24182,734AP35-SG,0.01,100,EQ,NSE,NSE
2286593,8932,734AP40-SG,0.01,100,EQ,NSE,NSE
6311937,24656,734AP44-SG,0.01,100,EQ,NSE,NSE
6114049,23883,734AP48-SG,0.01,100,EQ,NSE,NSE
6114305,23884,734AP49-SG,0.01,100,EQ,NSE,NSE
6312961,24660,734AP49A-SG,0.01,100,EQ,NSE,NSE
4100865,16019,734AS33-SG,0.01,100,EQ,NSE,NSE
4261121,16645,734AS33A-SG,0.01,100,EQ,NSE,NSE
7681025,30004,734AS35-SG,0.01,100,EQ,NSE,NSE
194257153,758817,734CG40-SG,0.01,100,EQ,NSE,NSE
2225153,8692,734GA32-SG,0.01,100,EQ,NSE,NSE
194647041,760340,734GA35-SG,0.01,100,EQ,NSE,NSE
6030849,23558,734GS2064-GS,0.01,1,EQ,NSE,NSE
4296705,16784,734HR31-SG,0.01,100,EQ,NSE,NSE
6310401,24650,734HR36-SG,0.01,100,EQ,NSE,NSE
194151425,758404,734IREDA29-N0,0.01,1,EQ,NSE,NSE
7506689,29323,734IRFC28-N4,0.01,1,EQ,NSE,NSE
6113793,23882,734JK54-SG,0.01,100,EQ,NSE,NSE
194704385,760564,734KA34-SG,0.01,100,EQ,NSE,NSE
6112257,23876,734KL55-SG,0.01,100,EQ,NSE,NSE
4296193,16782,734MH31-SG,0.01,100,EQ,NSE,NSE
194537473,759912,734MH34-SG,0.01,100,EQ,NSE,NSE
2083841,8140,734MN32-SG,0.01,100,EQ,NSE,NSE
2225921,8695,734MN32A-SG,0.01,100,EQ,NSE,NSE
194775809,760843,734MP33-SG,0.01,100,EQ,NSE,NSE
194819841,761015,734MP34-SG,0.01,100,EQ,NSE,NSE
2226689,8698,734NL32-SG,0.01,100,EQ,NSE,NSE
194322177,759071,734NRL35-N0,0.01,1,EQ,NSE,NSE
194717697,760616,734OR33-SG,0.01,100,EQ,NSE,NSE
6314497,24666,734PN32-SG,0.01,100,EQ,NSE,NSE
6310145,24649,734PN35-SG,0.01,100,EQ,NSE,NSE
4111873,16062,734RJ33-SG,0.01,100,EQ,NSE,NSE
4261377,16646,734RJ33A-SG,0.01,100,EQ,NSE,NSE
6190337,24181,734RJ34-SG,0.01,100,EQ,NSE,NSE
6113537,23881,734RJ45-SG,0.01,100,EQ,NSE,NSE
6312449,24658,734RJ45A-SG,0.01,100,EQ,NSE,NSE
6927105,27059,734RL30-N0,0.01,1,EQ,NSE,NSE
6551297,25591,734SIDBI29-N0,0.01,1,EQ,NSE,NSE
6110465,23869,734TN29-SG,0.01,100,EQ,NSE,NSE
6288129,24563,734TN34-SG,0.01,100,EQ,NSE,NSE
194690049,760508,734TN34A-SG,0.01,100,EQ,NSE,NSE
4336385,16939,734TN43-SG,0.01,100,EQ,NSE,NSE
612865,2394,734TR36-SG,0.01,100,EQ,NSE,NSE
2015745,7874,734TS34-SG,0.01,100,EQ,NSE,NSE
2174721,8495,734TS35-SG,0.01,100,EQ,NSE,NSE
6288897,24566,734TS37-SG,0.01,100,EQ,NSE,NSE
194564609,760018,734TS38-SG,0.01,100,EQ,NSE,NSE
4435969,17328,734TS44-SG,0.01,100,EQ,NSE,NSE
4436225,17329,734TS46-SG,0.01,100,EQ,NSE,NSE
7689985,30039,734UCL28-N0,0.01,1,EQ,NSE,NSE
7688705,30034,734UCL30-N0,0.01,1,EQ,NSE,NSE
2224385,8689,734UK32-SG,0.01,100,EQ,NSE,NSE
2225409,8693,734UP32-SG,0.01,100,EQ,NSE,NSE
6191361,24185,734WB39-SG,0.01,100,EQ,NSE,NSE
6194433,24197,734WB42-SG,0.01,100,EQ,NSE,NSE
194584321,760095,735AP36-SG,0.01,100,EQ,NSE,NSE
4034305,15759,735AP39-SG,0.01,100,EQ,NSE,NSE
4335361,16935,735AP40-SG,0.01,100,EQ,NSE,NSE
6289153,24567,735AS39-SG,0.01,100,EQ,NSE,NSE
194373377,759271,735BTL27-N0,0.01,1,EQ,NSE,NSE
5673473,22162,735CG30-SG,0.01,100,EQ,NSE,NSE
7491585,29264,735EXIM28-N0,0.01,1,EQ,NSE,NSE
6268417,24486,735HP34-SG,0.01,100,EQ,NSE,NSE
4112385,16064,735HR33-SG,0.01,100,EQ,NSE,NSE
194360577,759221,735HR39-SG,0.01,100,EQ,NSE,NSE
3868673,15112,735IRFC31-NM,0.01,1,EQ,NSE,NSE
2175489,8498,735JH38-SG,0.01,100,EQ,NSE,NSE
194152705,758409,735JK40-SG,0.01,100,EQ,NSE,NSE
6312705,24659,735JK46-SG,0.01,100,EQ,NSE,NSE
6156801,24050,735JK49-SG,0.01,100,EQ,NSE,NSE
6269953,24492,735JK51-SG,0.01,100,EQ,NSE,NSE
2015233,7872,735KA36-SG,0.01,100,EQ,NSE,NSE
614401,2400,735KA39-SG,0.01,100,EQ,NSE,NSE
615425,2404,735KA40-SG,0.01,100,EQ,NSE,NSE
194980609,761643,735MH31-SG,0.01,100,EQ,NSE,NSE
4296961,16785,735MH32-SG,0.01,100,EQ,NSE,NSE
